iteration,timesteps,iteration_progress,opponent_index,opponent,probability,pool_size,uniform_probability,preference_ratio,opponent_age
11,450000,0.15,9,H9,0.10392952692080777,11,0.09090909090909091,1.1432247961288855,1
11,450000,0.15,10,H10,0.09962675486096967,11,0.09090909090909091,1.0958943034706663,0
11,460000,0.15333333333333332,0,Scr,0.2,11,0.09090909090909091,2.2,
11,460000,0.15333333333333332,1,H1,0.04913161388660208,11,0.09090909090909091,0.5404477527526229,9
11,460000,0.15333333333333332,2,H2,0.03461496217213882,11,0.09090909090909091,0.3807645838935271,8
11,460000,0.15333333333333332,3,H3,0.061690368210804696,11,0.09090909090909091,0.6785940503188517,7
11,460000,0.15333333333333332,4,H4,0.08078562022991351,11,0.09090909090909091,0.8886418225290486,6
11,460000,0.15333333333333332,5,H5,0.09323660233979883,11,0.09090909090909091,1.025602625737787,5
11,460000,0.15333333333333332,6,H6,0.08834595286475187,11,0.09090909090909091,0.9718054815122706,4
11,460000,0.15333333333333332,7,H7,0.08695978313315213,11,0.09090909090909091,0.9565576144646734,3
11,460000,0.15333333333333332,8,H8,0.10548482647419784,11,0.09090909090909091,1.1603330912161762,2
11,460000,0.15333333333333332,9,H9,0.10142635997049883,11,0.09090909090909091,1.115689959675487,1
11,460000,0.15333333333333332,10,H10,0.0983239107181414,11,0.09090909090909091,1.0815630178995552,0
11,470000,0.15666666666666668,0,Scr,0.20000000000000004,11,0.09090909090909091,2.2000000000000006,
11,470000,0.15666666666666668,1,H1,0.049714922170626064,11,0.09090909090909091,0.5468641438768866,9
11,470000,0.15666666666666668,2,H2,0.034897738523001154,11,0.09090909090909091,0.3838751237530127,8
11,470000,0.15666666666666668,3,H3,0.06170096022066701,11,0.09090909090909091,0.6787105624273371,7
11,470000,0.15666666666666668,4,H4,0.07979983019269585,11,0.09090909090909091,0.8777981321196543,6
11,470000,0.15666666666666668,5,H5,0.0933168675609758,11,0.09090909090909091,1.0264855431707338,5
11,470000,0.15666666666666668,6,H6,0.08868466059270477,11,0.09090909090909091,0.9755312665197525,4
11,470000,0.15666666666666668,7,H7,0.08685226687682943,11,0.09090909090909091,0.9553749356451237,3
11,470000,0.15666666666666668,8,H8,0.10504735828011373,11,0.09090909090909091,1.155520941081251,2
11,470000,0.15666666666666668,9,H9,0.10181937551925484,11,0.09090909090909091,1.1200131307118033,1
11,470000,0.15666666666666668,10,H10,0.09816602006313138,11,0.09090909090909091,1.0798262206944451,0
11,480000,0.16,0,Scr,0.2,11,0.09090909090909091,2.2,
11,480000,0.16,1,H1,0.04969479303177396,11,0.09090909090909091,0.5466427233495136,9
11,480000,0.16,2,H2,0.034077350473640355,11,0.09090909090909091,0.3748508552100439,8
11,480000,0.16,3,H3,0.0628032690703596,11,0.09090909090909091,0.6908359597739556,7
11,480000,0.16,4,H4,0.08455699192042437,11,0.09090909090909091,0.9301269111246682,6
11,480000,0.16,5,H5,0.09349005602945372,11,0.09090909090909091,1.0283906163239909,5
11,480000,0.16,6,H6,0.08505317299734716,11,0.09090909090909091,0.9355849029708188,4
11,480000,0.16,7,H7,0.09020528568812965,11,0.09090909090909091,0.9922581425694261,3
11,480000,0.16,8,H8,0.09674441379685768,11,0.09090909090909091,1.0641885517654344,2
11,480000,0.16,9,H9,0.10458743830849578,11,0.09090909090909091,1.1504618213934534,1
11,480000,0.16,10,H10,0.09878722868351772,11,0.09090909090909091,1.0866595155186949,0
11,490000,0.16333333333333333,0,Scr,0.2,11,0.09090909090909091,2.2,
11,490000,0.16333333333333333,1,H1,0.0495745153231332,11,0.09090909090909091,0.5453196685544652,9
11,490000,0.16333333333333333,2,H2,0.03399507345828476,11,0.09090909090909091,0.3739458080411323,8
11,490000,0.16333333333333333,3,H3,0.06268565180062782,11,0.09090909090909091,0.6895421698069061,7
11,490000,0.16333333333333333,4,H4,0.0844112544791658,11,0.09090909090909091,0.9285237992708237,6
11,490000,0.16333333333333333,5,H5,0.09329974413856343,11,0.09090909090909091,1.0262971855241978,5
11,490000,0.16333333333333333,6,H6,0.084468182494667,11,0.09090909090909091,0.929150007441337,4
11,490000,0.16333333333333333,7,H7,0.09038962651355908,11,0.09090909090909091,0.9942858916491499,3
11,490000,0.16333333333333333,8,H8,0.09702586910626501,11,0.09090909090909091,1.0672845601689152,2
11,490000,0.16333333333333333,9,H9,0.10479088099710776,11,0.09090909090909091,1.1526996909681855,1
11,490000,0.16333333333333333,10,H10,0.09935920168862616,11,0.09090909090909091,1.0929512185748878,0
11,500000,0.16666666666666666,0,Scr,0.2,11,0.09090909090909091,2.2,
11,500000,0.16666666666666666,1,H1,0.04967643619534882,11,0.09090909090909091,0.546440798148837,9
11,500000,0.16666666666666666,2,H2,0.035019848575765,11,0.09090909090909091,0.38521833433341496,8
11,500000,0.16666666666666666,3,H3,0.062048166918640624,11,0.09090909090909091,0.6825298361050469,7
11,500000,0.16666666666666666,4,H4,0.0800595836177192,11,0.09090909090909091,0.8806554197949112,6
11,500000,0.16666666666666666,5,H5,0.09324526565779494,11,0.09090909090909091,1.0256979222357443,5
11,500000,0.16666666666666666,6,H6,0.08852222830596662,11,0.09090909090909091,0.9737445113656329,4
11,500000,0.16666666666666666,7,H7,0.08730158864245711,11,0.09090909090909091,0.9603174750670282,3
11,500000,0.16666666666666666,8,H8,0.10477028587771083,11,0.09090909090909091,1.152473144654819,2
11,500000,0.16666666666666666,9,H9,0.1015827423184515,11,0.09090909090909091,1.1174101655029665,1
11,500000,0.16666666666666666,10,H10,0.09777385389014528,11,0.09090909090909091,1.0755123927915982,0
11,510000,0.17,0,Scr,0.2,11,0.09090909090909091,2.2,
11,510000,0.17,1,H1,0.048624155635594773,11,0.09090909090909091,0.5348657119915425,9
11,510000,0.17,2,H2,0.03684607760450403,11,0.09090909090909091,0.40530685364954433,8
11,510000,0.17,3,H3,0.06013214864321116,11,0.09090909090909091,0.6614536350753227,7
11,510000,0.17,4,H4,0.08467718107857009,11,0.09090909090909091,0.931448991864271,6
11,510000,0.17,5,H5,0.09188789651932527,11,0.09090909090909091,1.010766861712578,5
11,510000,0.17,6,H6,0.08810790601674344,11,0.09090909090909091,0.9691869661841779,4
11,510000,0.17,7,H7,0.0846165832734374,11,0.09090909090909091,0.9307824160078115,3
11,510000,0.17,8,H8,0.10332330894819564,11,0.09090909090909091,1.136556398430152,2
11,510000,0.17,9,H9,0.09957820452812763,11,0.09090909090909091,1.095360249809404,1
11,510000,0.17,10,H10,0.10220653775229063,11,0.09090909090909091,1.124271915275197,0
11,520000,0.17333333333333334,0,Scr,0.20000000000000004,11,0.09090909090909091,2.2000000000000006,
11,520000,0.17333333333333334,1,H1,0.04920774047920793,11,0.09090909090909091,0.5412851452712872,9
11,520000,0.17333333333333334,2,H2,0.034710257151194884,11,0.09090909090909091,0.3818128286631437,8
11,520000,0.17333333333333334,3,H3,0.06259474225911624,11,0.09090909090909091,0.6885421648502786,7
11,520000,0.17333333333333334,4,H4,0.08495893635112099,11,0.09090909090909091,0.9345482998623309,6
11,520000,0.17333333333333334,5,H5,0.09385092524473322,11,0.09090909090909091,1.0323601776920655,5
11,520000,0.17333333333333334,6,H6,0.08426588479519508,11,0.09090909090909091,0.9269247327471458,4
11,520000,0.17333333333333334,7,H7,0.08970886131501149,11,0.09090909090909091,0.9867974744651264,3
11,520000,0.17333333333333334,8,H8,0.09663335015300485,11,0.09090909090909091,1.0629668516830533,2
11,520000,0.17333333333333334,9,H9,0.10381027464264929,11,0.09090909090909091,1.1419130210691422,1
11,520000,0.17333333333333334,10,H10,0.10025902760876616,11,0.09090909090909091,1.1028493036964278,0
11,530000,0.17666666666666667,0,Scr,0.19999999999999996,11,0.09090909090909091,2.1999999999999993,
11,530000,0.17666666666666667,1,H1,0.04933203615684533,11,0.09090909090909091,0.5426523977252986,9
11,530000,0.17666666666666667,2,H2,0.03465674158940204,11,0.09090909090909091,0.3812241574834224,8
11,530000,0.17666666666666667,3,H3,0.062404120403267135,11,0.09090909090909091,0.6864453244359385,7
11,530000,0.17666666666666667,4,H4,0.08426906363116267,11,0.09090909090909091,0.9269596999427894,6
11,530000,0.17666666666666667,5,H5,0.09366902733295636,11,0.09090909090909091,1.03035930066252,5
11,530000,0.17666666666666667,6,H6,0.08454662880464028,11,0.09090909090909091,0.9300129168510431,4
11,530000,0.17666666666666667,7,H7,0.08970192508988538,11,0.09090909090909091,0.9867211759887392,3
11,530000,0.17666666666666667,8,H8,0.09720334688659789,11,0.09090909090909091,1.0692368157525767,2
11,530000,0.17666666666666667,9,H9,0.1039771086286257,11,0.09090909090909091,1.1437481949148827,1
11,530000,0.17666666666666667,10,H10,0.10024000147661716,11,0.09090909090909091,1.1026400162427887,0
11,540000,0.18,0,Scr,0.19999999999999996,11,0.09090909090909091,2.1999999999999993,
11,540000,0.18,1,H1,0.049115903627834856,11,0.09090909090909091,0.5402749399061835,9
11,540000,0.18,2,H2,0.03465977300773896,11,0.09090909090909091,0.38125750308512857,8
11,540000,0.18,3,H3,0.061839327172800905,11,0.09090909090909091,0.68023259890081,7
11,540000,0.18,4,H4,0.08455221359806898,11,0.09090909090909091,0.9300743495787588,6
11,540000,0.18,5,H5,0.09404911348688616,11,0.09090909090909091,1.0345402483557478,5
11,540000,0.18,6,H6,0.0848288512986694,11,0.09090909090909091,0.9331173642853634,4
11,540000,0.18,7,H7,0.08980672584610415,11,0.09090909090909091,0.9878739843071457,3
11,540000,0.18,8,H8,0.0969956482471272,11,0.09090909090909091,1.0669521307183991,2
11,540000,0.18,9,H9,0.10362679936055544,11,0.09090909090909091,1.1398947929661098,1
11,540000,0.18,10,H10,0.10052564435421392,11,0.09090909090909091,1.1057820878963531,0
11,550000,0.18333333333333332,0,Scr,0.2,11,0.09090909090909091,2.2,
11,550000,0.18333333333333332,1,H1,0.04897773301624526,11,0.09090909090909091,0.5387550631786978,9
11,550000,0.18333333333333332,2,H2,0.03468609655953492,11,0.09090909090909091,0.3815470621548841,8
11,550000,0.18333333333333332,3,H3,0.06207794864690955,11,0.09090909090909091,0.682857435116005,7
11,550000,0.18333333333333332,4,H4,0.08469645934475224,11,0.09090909090909091,0.9316610527922746,6
11,550000,0.18333333333333332,5,H5,0.09413821862069013,11,0.09090909090909091,1.0355204048275914,5
11,550000,0.18333333333333332,6,H6,0.08483778216219919,11,0.09090909090909091,0.933215603784191,4
11,550000,0.18333333333333332,7,H7,0.09031907767572564,11,0.09090909090909091,0.993509854432982,3
11,550000,0.18333333333333332,8,H8,0.09678968812989802,11,0.09090909090909091,1.0646865694288783,2
11,550000,0.18333333333333332,9,H9,0.10316624352520232,11,0.09090909090909091,1.1348286787772255,1
11,550000,0.18333333333333332,10,H10,0.10031075231884279,11,0.09090909090909091,1.1034182755072708,0
11,560000,0.18666666666666668,0,Scr,0.19999999999999996,11,0.09090909090909091,2.1999999999999993,
11,560000,0.18666666666666668,1,H1,0.04770761257347704,11,0.09090909090909091,0.5247837383082474,9
11,560000,0.18666666666666668,2,H2,0.03637073857190457,11,0.09090909090909091,0.4000781242909503,8
11,560000,0.18666666666666668,3,H3,0.06092758485528985,11,0.09090909090909091,0.6702034334081883,7
11,560000,0.18666666666666668,4,H4,0.08381341170316944,11,0.09090909090909091,0.9219475287348639,6
11,560000,0.18666666666666668,5,H5,0.09157343739322565,11,0.09090909090909091,1.0073078113254823,5
11,560000,0.18666666666666668,6,H6,0.0889391781292448,11,0.09090909090909091,0.9783309594216928,4
11,560000,0.18666666666666668,7,H7,0.08580928093520405,11,0.09090909090909091,0.9439020902872446,3
11,560000,0.18666666666666668,8,H8,0.10497079750784319,11,0.09090909090909091,1.154678772586275,2
11,560000,0.18666666666666668,9,H9,0.0983691723338211,11,0.09090909090909091,1.0820608956720321,1
11,560000,0.18666666666666668,10,H10,0.10151878599682018,11,0.09090909090909091,1.1167066459650221,0
11,570000,0.19,0,Scr,0.19999999999999996,11,0.09090909090909091,2.1999999999999993,
11,570000,0.19,1,H1,0.048668751352326275,11,0.09090909090909091,0.5353562648755891,9
11,570000,0.19,2,H2,0.03489811673370023,11,0.09090909090909091,0.38387928407070254,8
11,570000,0.19,3,H3,0.061985061310373624,11,0.09090909090909091,0.6818356744141099,7
11,570000,0.19,4,H4,0.07967755218225031,11,0.09090909090909091,0.8764530740047534,6
11,570000,0.19,5,H5,0.09383272551686969,11,0.09090909090909091,1.0321599806855666,5
11,570000,0.19,6,H6,0.08872884724029279,11,0.09090909090909091,0.9760173196432207,4
11,570000,0.19,7,H7,0.08604237213740332,11,0.09090909090909091,0.9464660935114365,3
11,570000,0.19,8,H8,0.10517879881242667,11,0.09090909090909091,1.1569667869366933,2
11,570000,0.19,9,H9,0.10190389741730126,11,0.09090909090909091,1.1209428715903138,1
11,570000,0.19,10,H10,0.09908387729705573,11,0.09090909090909091,1.089922650267613,0
11,580000,0.19333333333333333,0,Scr,0.2,11,0.09090909090909091,2.2,
11,580000,0.19333333333333333,1,H1,0.047225932673331826,11,0.09090909090909091,0.5194852594066501,9
11,580000,0.19333333333333333,2,H2,0.03635927957198375,11,0.09090909090909091,0.3999520752918213,8
11,580000,0.19333333333333333,3,H3,0.06066891510201733,11,0.09090909090909091,0.6673580661221906,7
11,580000,0.19333333333333333,4,H4,0.0829184880405422,11,0.09090909090909091,0.9121033684459641,6
11,580000,0.19333333333333333,5,H5,0.09243725301238,11,0.09090909090909091,1.01680978313618,5
11,580000,0.19333333333333333,6,H6,0.08919806912862162,11,0.09090909090909091,0.9811787604148378,4
11,580000,0.19333333333333333,7,H7,0.08560906452931559,11,0.09090909090909091,0.9416997098224715,3
11,580000,0.19333333333333333,8,H8,0.10532622083913588,11,0.09090909090909091,1.1585884292304947,2
11,580000,0.19333333333333333,9,H9,0.0985097691469542,11,0.09090909090909091,1.0836074606164963,1
11,580000,0.19333333333333333,10,H10,0.10174700795571756,11,0.09090909090909091,1.1192170875128933,0
11,590000,0.19666666666666666,0,Scr,0.2,11,0.09090909090909091,2.2,
11,590000,0.19666666666666666,1,H1,0.04924646140080462,11,0.09090909090909091,0.5417110754088508,9
11,590000,0.19666666666666666,2,H2,0.034947902755082604,11,0.09090909090909091,0.38442693030590863,8
11,590000,0.19666666666666666,3,H3,0.060966855126419944,11,0.09090909090909091,0.6706354063906194,7
11,590000,0.19666666666666666,4,H4,0.0841078193892692,11,0.09090909090909091,0.9251860132819612,6
11,590000,0.19666666666666666,5,H5,0.09449631118011614,11,0.09090909090909091,1.0394594229812775,5
11,590000,0.19666666666666666,6,H6,0.08544991948538463,11,0.09090909090909091,0.939949114339231,4
11,590000,0.19666666666666666,7,H7,0.09045267416079664,11,0.09090909090909091,0.994979415768763,3
11,590000,0.19666666666666666,8,H8,0.09679975210843676,11,0.09090909090909091,1.0647972731928044,2
11,590000,0.19666666666666666,9,H9,0.10341859533406622,11,0.09090909090909091,1.1376045486747284,1
11,590000,0.19666666666666666,10,H10,0.10011370905962323,11,0.09090909090909091,1.1012507996558556,0
11,600000,0.2,0,Scr,0.19999999999999996,11,0.09090909090909091,2.1999999999999993,
11,600000,0.2,1,H1,0.049286778463892934,11,0.09090909090909091,0.5421545631028223,9
11,600000,0.2,2,H2,0.03482069048122471,11,0.09090909090909091,0.3830275952934718,8
11,600000,0.2,3,H3,0.06069271304961198,11,0.09090909090909091,0.6676198435457318,7
11,600000,0.2,4,H4,0.08455564795518225,11,0.09090909090909091,0.9301121275070048,6
11,600000,0.2,5,H5,0.09526761133107234,11,0.09090909090909091,1.0479437246417957,5
11,600000,0.2,6,H6,0.08537879274508267,11,0.09090909090909091,0.9391667201959094,4
11,600000,0.2,7,H7,0.09049079171087442,11,0.09090909090909091,0.9953987088196186,3
11,600000,0.2,8,H8,0.09640262073138275,11,0.09090909090909091,1.0604288280452103,2
11,600000,0.2,9,H9,0.10328013766106495,11,0.09090909090909091,1.1360815142717144,1
11,600000,0.2,10,H10,0.09982421587061087,11,0.09090909090909091,1.0980663745767196,0
11,610000,0.20333333333333334,0,Scr,0.19999999999999996,11,0.09090909090909091,2.1999999999999993,
11,610000,0.20333333333333334,1,H1,0.04752960432228805,11,0.09090909090909091,0.5228256475451685,9
11,610000,0.20333333333333334,2,H2,0.036057919553382806,11,0.09090909090909091,0.3966371150872109,8
11,610000,0.20333333333333334,3,H3,0.06092190006301793,11,0.09090909090909091,0.6701409006931972,7
11,610000,0.20333333333333334,4,H4,0.0825264810948656,11,0.09090909090909091,0.9077912920435216,6
11,610000,0.20333333333333334,5,H5,0.09177241191128795,11,0.09090909090909091,1.0094965310241675,5
11,610000,0.20333333333333334,6,H6,0.08877961552758439,11,0.09090909090909091,0.9765757708034283,4
11,610000,0.20333333333333334,7,H7,0.08576248502242308,11,0.09090909090909091,0.9433873352466539,3
11,610000,0.20333333333333334,8,H8,0.10609316906574136,11,0.09090909090909091,1.167024859723155,2
11,610000,0.20333333333333334,9,H9,0.09883295736939263,11,0.09090909090909091,1.0871625310633188,1
11,610000,0.20333333333333334,10,H10,0.10172345607001614,11,0.09090909090909091,1.1189580167701776,0
11,620000,0.20666666666666667,0,Scr,0.2,11,0.09090909090909091,2.2,
11,620000,0.20666666666666667,1,H1,0.047710021277297704,11,0.09090909090909091,0.5248102340502747,9
11,620000,0.20666666666666667,2,H2,0.0356198082550973,11,0.09090909090909091,0.3918178908060703,8
11,620000,0.20666666666666667,3,H3,0.06273050515972534,11,0.09090909090909091,0.6900355567569787,7
11,620000,0.20666666666666667,4,H4,0.08092884077396474,11,0.09090909090909091,0.8902172485136122,6
11,620000,0.20666666666666667,5,H5,0.09728538252410325,11,0.09090909090909091,1.0701392077651357,5
11,620000,0.20666666666666667,6,H6,0.08533022397515919,11,0.09090909090909091,0.938632463726751,4
11,620000,0.20666666666666667,7,H7,0.08541863112625403,11,0.09090909090909091,0.9396049423887943,3
11,620000,0.20666666666666667,8,H8,0.10336306966704965,11,0.09090909090909091,1.1369937663375462,2
11,620000,0.20666666666666667,9,H9,0.10026380392888193,11,0.09090909090909091,1.1029018432177011,1
11,620000,0.20666666666666667,10,H10,0.101349713312467,11,0.09090909090909091,1.114846846437137,0
11,630000,0.21,0,Scr,0.20000000000000004,11,0.09090909090909091,2.2000000000000006,
11,630000,0.21,1,H1,0.04775317936169566,11,0.09090909090909091,0.5252849729786523,9
11,630000,0.21,2,H2,0.03606276049225004,11,0.09090909090909091,0.39669036541475045,8
11,630000,0.21,3,H3,0.06100823912839674,11,0.09090909090909091,0.6710906304123642,7
11,630000,0.21,4,H4,0.083102609023319,11,0.09090909090909091,0.914128699256509,6
11,630000,0.21,5,H5,0.09159210707151506,11,0.09090909090909091,1.0075131777866657,5
11,630000,0.21,6,H6,0.08837101128349543,11,0.09090909090909091,0.9720811241184498,4
11,630000,0.21,7,H7,0.08564483451057525,11,0.09090909090909091,0.9420931796163278,3
11,630000,0.21,8,H8,0.10620061503913736,11,0.09090909090909091,1.168206765430511,2
11,630000,0.21,9,H9,0.09850606292761445,11,0.09090909090909091,1.083566692203759,1
11,630000,0.21,10,H10,0.101758581162001,11,0.09090909090909091,1.119344392782011,0
11,640000,0.21333333333333335,0,Scr,0.2,11,0.09090909090909091,2.2,
11,640000,0.21333333333333335,1,H1,0.047129064583672754,11,0.09090909090909091,0.5184197104204002,9
11,640000,0.21333333333333335,2,H2,0.03583259615045881,11,0.09090909090909091,0.3941585576550469,8
11,640000,0.21333333333333335,3,H3,0.06265326229340315,11,0.09090909090909091,0.6891858852274346,7
11,640000,0.21333333333333335,4,H4,0.08088841177745835,11,0.09090909090909091,0.8897725295520419,6
11,640000,0.21333333333333335,5,H5,0.09722275465777083,11,0.09090909090909091,1.0694503012354792,5
11,640000,0.21333333333333335,6,H6,0.0852845227798523,11,0.09090909090909091,0.9381297505783752,4
11,640000,0.21333333333333335,7,H7,0.08625470048718496,11,0.09090909090909091,0.9488017053590346,3
11,640000,0.21333333333333335,8,H8,0.102462712605249,11,0.09090909090909091,1.127089838657739,2
11,640000,0.21333333333333335,9,H9,0.10085067401028501,11,0.09090909090909091,1.109357414113135,1
11,640000,0.21333333333333335,10,H10,0.10142130065466484,11,0.09090909090909091,1.1156343072013133,0
11,650000,0.21666666666666667,0,Scr,0.19999999999999996,11,0.09090909090909091,2.1999999999999993,
11,650000,0.21666666666666667,1,H1,0.04929648660657733,11,0.09090909090909091,0.5422613526723506,9
11,650000,0.21666666666666667,2,H2,0.03547143338887766,11,0.09090909090909091,0.3901857672776543,8
11,650000,0.21666666666666667,3,H3,0.061577285628649205,11,0.09090909090909091,0.6773501419151412,7
11,650000,0.21666666666666667,4,H4,0.0845857905803465,11,0.09090909090909091,0.9304436963838115,6
11,650000,0.21666666666666667,5,H5,0.09452460959807844,11,0.09090909090909091,1.039770705578863,5
11,650000,0.21666666666666667,6,H6,0.0850784321572534,11,0.09090909090909091,0.9358627537297874,4
11,650000,0.21666666666666667,7,H7,0.08976093699615798,11,0.09090909090909091,0.9873703069577378,3
11,650000,0.21666666666666667,8,H8,0.09752876961947973,11,0.09090909090909091,1.0728164658142771,2
11,650000,0.21666666666666667,9,H9,0.10241395096275623,11,0.09090909090909091,1.1265534605903185,1
11,650000,0.21666666666666667,10,H10,0.09976230446182348,11,0.09090909090909091,1.0973853490800582,0
11,660000,0.22,0,Scr,0.2,11,0.09090909090909091,2.2,
11,660000,0.22,1,H1,0.04657851201533338,11,0.09090909090909091,0.5123636321686672,9
11,660000,0.22,2,H2,0.03589801520090399,11,0.09090909090909091,0.39487816720994395,8
11,660000,0.22,3,H3,0.06260144550498804,11,0.09090909090909091,0.6886159005548684,7
11,660000,0.22,4,H4,0.08121488588522205,11,0.09090909090909091,0.8933637447374425,6
11,660000,0.22,5,H5,0.09753549289203854,11,0.09090909090909091,1.072890421812424,5
11,660000,0.22,6,H6,0.08474439592665309,11,0.09090909090909091,0.932188355193184,4
11,660000,0.22,7,H7,0.0871524257537346,11,0.09090909090909091,0.9586766832910806,3
11,660000,0.22,8,H8,0.10221334713373874,11,0.09090909090909091,1.124346818471126,2
11,660000,0.22,9,H9,0.1006286745915141,11,0.09090909090909091,1.1069154205066551,1
11,660000,0.22,10,H10,0.10143280509587348,11,0.09090909090909091,1.1157608560546082,0
11,670000,0.22333333333333333,0,Scr,0.2,11,0.09090909090909091,2.2,
11,670000,0.22333333333333333,1,H1,0.04847757106335656,11,0.09090909090909091,0.5332532816969222,9
11,670000,0.22333333333333333,2,H2,0.03571277919610318,11,0.09090909090909091,0.392840571157135,8
11,670000,0.22333333333333333,3,H3,0.06014891279818725,11,0.09090909090909091,0.6616380407800597,7
11,670000,0.22333333333333333,4,H4,0.08379527251292256,11,0.09090909090909091,0.9217479976421481,6
11,670000,0.22333333333333333,5,H5,0.09225073999413301,11,0.09090909090909091,1.014758139935463,5
11,670000,0.22333333333333333,6,H6,0.08774629510145178,11,0.09090909090909091,0.9652092461159696,4
11,670000,0.22333333333333333,7,H7,0.08573468802928523,11,0.09090909090909091,0.9430815683221375,3
11,670000,0.22333333333333333,8,H8,0.10586403308929293,11,0.09090909090909091,1.1645043639822221,2
11,670000,0.22333333333333333,9,H9,0.09865782688472081,11,0.09090909090909091,1.085236095731929,1
11,670000,0.22333333333333333,10,H10,0.10161188133054672,11,0.09090909090909091,1.117730694636014,0
11,680000,0.22666666666666666,0,Scr,0.20000000000000004,11,0.09090909090909091,2.2000000000000006,
11,680000,0.22666666666666666,1,H1,0.04860838249703032,11,0.09090909090909091,0.5346922074673335,9
11,680000,0.22666666666666666,2,H2,0.03578279349936242,11,0.09090909090909091,0.3936107284929866,8
11,680000,0.22666666666666666,3,H3,0.0614640794488556,11,0.09090909090909091,0.6761048739374116,7
11,680000,0.22666666666666666,4,H4,0.08016759861906812,11,0.09090909090909091,0.8818435848097493,6
11,680000,0.22666666666666666,5,H5,0.09426469652181176,11,0.09090909090909091,1.0369116617399292,5
11,680000,0.22666666666666666,6,H6,0.08940370935532456,11,0.09090909090909091,0.9834408029085702,4
11,680000,0.22666666666666666,7,H7,0.08508499183835375,11,0.09090909090909091,0.9359349102218912,3
11,680000,0.22666666666666666,8,H8,0.10498345002221063,11,0.09090909090909091,1.154817950244317,2
11,680000,0.22666666666666666,9,H9,0.1010435495141621,11,0.09090909090909091,1.1114790446557832,1
11,680000,0.22666666666666666,10,H10,0.09919674868382082,11,0.09090909090909091,1.091164235522029,0
11,690000,0.23,0,Scr,0.2,11,0.09090909090909091,2.2,
11,690000,0.23,1,H1,0.048799550387787514,11,0.09090909090909091,0.5367950542656627,9
11,690000,0.23,2,H2,0.03562427790433234,11,0.09090909090909091,0.3918670569476558,8
11,690000,0.23,3,H3,0.061916694119464113,11,0.09090909090909091,0.6810836353141052,7
11,690000,0.23,4,H4,0.08031146120329241,11,0.09090909090909091,0.8834260732362165,6
11,690000,0.23,5,H5,0.09333439366130768,11,0.09090909090909091,1.0266783302743845,5
11,690000,0.23,6,H6,0.08924101033649962,11,0.09090909090909091,0.9816511137014958,4
11,690000,0.23,7,H7,0.08510417423412198,11,0.09090909090909091,0.9361459165753417,3
11,690000,0.23,8,H8,0.1046871315967001,11,0.09090909090909091,1.151558447563701,2
11,690000,0.23,9,H9,0.10190052079883538,11,0.09090909090909091,1.1209057287871893,1
11,690000,0.23,10,H10,0.09908078575765888,11,0.09090909090909091,1.0898886433342478,0
11,700000,0.23333333333333334,0,Scr,0.19999999999999996,11,0.09090909090909091,2.1999999999999993,
11,700000,0.23333333333333334,1,H1,0.047993472740554946,11,0.09090909090909091,0.5279282001461044,9
11,700000,0.23333333333333334,2,H2,0.035686017001537236,11,0.09090909090909091,0.3925461870169096,8
11,700000,0.23333333333333334,3,H3,0.06050809645443419,11,0.09090909090909091,0.6655890609987761,7
11,700000,0.23333333333333334,4,H4,0.08357516618040793,11,0.09090909090909091,0.9193268279844873,6
11,700000,0.23333333333333334,5,H5,0.09340412275707898,11,0.09090909090909091,1.0274453503278687,5
11,700000,0.23333333333333334,6,H6,0.0874552838578731,11,0.09090909090909091,0.9620081224366042,4
11,700000,0.23333333333333334,7,H7,0.08503914336633568,11,0.09090909090909091,0.9354305770296925,3
11,700000,0.23333333333333334,8,H8,0.1062907053633898,11,0.09090909090909091,1.1691977589972877,2
11,700000,0.23333333333333334,9,H9,0.09847665770783126,11,0.09090909090909091,1.0832432347861438,1
11,700000,0.23333333333333334,10,H10,0.10157133457055682,11,0.09090909090909091,1.1172846802761252,0
11,710000,0.23666666666666666,0,Scr,0.2,11,0.09090909090909091,2.2,
11,710000,0.23666666666666666,1,H1,0.048152083501669954,11,0.09090909090909091,0.5296729185183695,9
11,710000,0.23666666666666666,2,H2,0.03578597066510573,11,0.09090909090909091,0.393645677316163,8
11,710000,0.23666666666666666,3,H3,0.06038146126044598,11,0.09090909090909091,0.6641960738649058,7
11,710000,0.23666666666666666,4,H4,0.0837890029819346,11,0.09090909090909091,0.9216790328012806,6
11,710000,0.23666666666666666,5,H5,0.09297424537934934,11,0.09090909090909091,1.0227166991728427,5
11,710000,0.23666666666666666,6,H6,0.08752518399407722,11,0.09090909090909091,0.9627770239348494,4
11,710000,0.23666666666666666,7,H7,0.08467606394641071,11,0.09090909090909091,0.9314367034105178,3
11,710000,0.23666666666666666,8,H8,0.10673599114941551,11,0.09090909090909091,1.1740959026435707,2
11,710000,0.23666666666666666,9,H9,0.09863640902983883,11,0.09090909090909091,1.0850004993282272,1
11,710000,0.23666666666666666,10,H10,0.10134358809175222,11,0.09090909090909091,1.1147794690092743,0
11,720000,0.24,0,Scr,0.19999999999999996,11,0.09090909090909091,2.1999999999999993,
11,720000,0.24,1,H1,0.04829193072669972,11,0.09090909090909091,0.5312112379936968,9
11,720000,0.24,2,H2,0.03526042163637684,11,0.09090909090909091,0.38786463800014526,8
11,720000,0.24,3,H3,0.061169324169081774,11,0.09090909090909091,0.6728625658598995,7
